DateTime,CPU usage [%],example_id
2013-08-12 14:40:00,43.93169021606445,0
2013-08-12 14:45:00,45.05378723144531,0
2013-08-12 14:50:00,43.836456298828125,0
2013-08-12 14:55:00,47.15772247314453,0
2013-08-12 15:00:00,44.707088470458984,0
2013-08-12 15:05:00,45.58941650390625,0
2013-08-12 15:10:00,45.171714782714844,0
2013-08-12 15:15:00,44.98362731933594,0
2013-08-12 15:20:00,41.83999252319336,0
2013-08-12 15:25:00,38.836570739746094,0
2013-08-12 15:30:00,37.62026596069336,0
2013-08-12 15:35:00,42.1063117980957,0
2013-08-12 15:40:00,43.65887451171875,0
2013-08-12 15:45:00,45.341041564941406,0
2013-08-12 15:50:00,41.3175048828125,0
2013-08-12 15:55:00,44.161720275878906,0
2013-08-12 16:00:00,42.79035186767578,0
2013-08-12 16:05:00,46.18134689331055,0
2013-08-12 16:10:00,43.67131805419922,0
2013-08-12 16:15:00,45.2083740234375,0
2013-08-12 16:20:00,41.0826301574707,0
2013-08-12 16:25:00,42.208465576171875,0
2013-08-12 16:30:00,39.41944885253906,0
2013-08-12 16:35:00,38.307762145996094,0
2013-08-12 16:40:00,37.789310455322266,0
2013-08-12 16:45:00,39.727783203125,0
2013-08-12 16:50:00,35.690643310546875,0
2013-08-12 16:55:00,39.658973693847656,0
2013-08-12 17:00:00,38.936824798583984,0
2013-08-12 17:05:00,39.32249069213867,0
2013-08-12 17:10:00,38.17925262451172,0
2013-08-12 17:15:00,41.81187057495117,0
2013-08-12 17:20:00,42.30022430419922,0
2013-08-12 17:25:00,39.66740417480469,0
2013-08-12 17:30:00,41.44142150878906,0
2013-08-12 17:35:00,40.80387878417969,0
2013-08-12 17:40:00,38.05201721191406,0
2013-08-12 17:45:00,36.93880081176758,0
2013-08-12 17:50:00,41.58058547973633,0
2013-08-12 17:55:00,42.48786163330078,0
2013-08-12 18:00:00,43.536766052246094,0
2013-08-12 18:05:00,37.63447952270508,0
2013-08-12 18:10:00,38.428733825683594,0
2013-08-12 18:15:00,42.73093795776367,0
2013-08-12 18:20:00,40.19105911254883,0
2013-08-12 18:25:00,39.31378173828125,0
2013-08-12 18:30:00,39.413658142089844,0
2013-08-12 18:35:00,38.63317108154297,0
2013-08-12 18:40:00,43.963706970214844,0
2013-08-12 18:45:00,37.2579345703125,0
2013-08-12 18:50:00,41.83057403564453,0
2013-08-12 18:55:00,43.24306106567383,0
2013-08-12 19:00:00,42.066097259521484,0
2013-08-12 19:05:00,42.907958984375,0
2013-08-12 19:10:00,42.64580154418945,0
2013-08-12 19:15:00,41.51165771484375,0
2013-08-12 19:20:00,44.61830139160156,0
2013-08-12 19:25:00,40.431602478027344,0
2013-08-12 19:30:00,44.64361572265625,0
2013-08-12 19:35:00,42.66735076904297,0
2013-08-12 19:40:00,40.566322326660156,0
2013-08-12 19:45:00,46.479164123535156,0
2013-08-12 19:50:00,43.665443420410156,0
