DateTime,CPU usage [%],example_id
2013-08-12 14:40:00,52.45165252685547,0
2013-08-12 14:45:00,49.826744079589844,0
2013-08-12 14:50:00,46.42230987548828,0
2013-08-12 14:55:00,45.451568603515625,0
2013-08-12 15:00:00,48.466552734375,0
2013-08-12 15:05:00,47.39856719970703,0
2013-08-12 15:10:00,48.76051330566406,0
2013-08-12 15:15:00,50.655853271484375,0
2013-08-12 15:20:00,50.92464065551758,0
2013-08-12 15:25:00,49.07422637939453,0
2013-08-12 15:30:00,46.49324035644531,0
2013-08-12 15:35:00,45.549522399902344,0
2013-08-12 15:40:00,45.33539962768555,0
2013-08-12 15:45:00,42.50267028808594,0
2013-08-12 15:50:00,46.18680953979492,0
2013-08-12 15:55:00,45.95505905151367,0
2013-08-12 16:00:00,45.51575469970703,0
2013-08-12 16:05:00,46.85266876220703,0
2013-08-12 16:10:00,46.5311393737793,0
2013-08-12 16:15:00,45.45006561279297,0
2013-08-12 16:20:00,45.10746765136719,0
2013-08-12 16:25:00,45.767242431640625,0
2013-08-12 16:30:00,43.65293884277344,0
2013-08-12 16:35:00,41.72837448120117,0
2013-08-12 16:40:00,43.935577392578125,0
2013-08-12 16:45:00,44.72576904296875,0
2013-08-12 16:50:00,43.628814697265625,0
2013-08-12 16:55:00,46.93878173828125,0
2013-08-12 17:00:00,47.6994743347168,0
2013-08-12 17:05:00,48.39482879638672,0
2013-08-12 17:10:00,45.89555740356445,0
2013-08-12 17:15:00,47.20369338989258,0
2013-08-12 17:20:00,46.191497802734375,0
2013-08-12 17:25:00,47.45183563232422,0
2013-08-12 17:30:00,49.43700408935547,0
2013-08-12 17:35:00,46.647151947021484,0
2013-08-12 17:40:00,49.729583740234375,0
2013-08-12 17:45:00,45.62405776977539,0
2013-08-12 17:50:00,47.52649688720703,0
2013-08-12 17:55:00,46.140647888183594,0
2013-08-12 18:00:00,46.06244659423828,0
2013-08-12 18:05:00,48.96162796020508,0
2013-08-12 18:10:00,48.77733612060547,0
2013-08-12 18:15:00,45.0185546875,0
2013-08-12 18:20:00,45.22539520263672,0
2013-08-12 18:25:00,45.20836639404297,0
2013-08-12 18:30:00,47.40032958984375,0
2013-08-12 18:35:00,44.29337692260742,0
2013-08-12 18:40:00,45.7845458984375,0
2013-08-12 18:45:00,48.42108154296875,0
2013-08-12 18:50:00,47.552459716796875,0
2013-08-12 18:55:00,46.56458282470703,0
2013-08-12 19:00:00,46.98313903808594,0
2013-08-12 19:05:00,46.701698303222656,0
2013-08-12 19:10:00,47.28905487060547,0
2013-08-12 19:15:00,44.87671661376953,0
2013-08-12 19:20:00,45.42097473144531,0
2013-08-12 19:25:00,47.37881088256836,0
2013-08-12 19:30:00,49.71277618408203,0
2013-08-12 19:35:00,50.487552642822266,0
2013-08-12 19:40:00,45.798213958740234,0
2013-08-12 19:45:00,46.510704040527344,0
2013-08-12 19:50:00,47.07065200805664,0
2013-08-12 19:55:00,47.159027099609375,0
2013-08-12 20:00:00,45.76438903808594,0
2013-08-12 20:05:00,47.08808135986328,0
2013-08-12 20:10:00,45.565773010253906,0
2013-08-12 20:15:00,46.98051071166992,0
2013-08-12 20:20:00,47.191131591796875,0
2013-08-12 20:25:00,48.92519760131836,0
2013-08-12 20:30:00,45.77430725097656,0
2013-08-12 20:35:00,47.99029541015625,0
2013-08-12 20:40:00,46.65794372558594,0
2013-08-12 20:45:00,47.76913070678711,0
2013-08-12 20:50:00,45.82371139526367,0
2013-08-12 20:55:00,47.604248046875,0
2013-08-12 21:00:00,44.18943786621094,0
2013-08-12 21:05:00,43.5511474609375,0
2013-08-12 21:10:00,44.685001373291016,0
2013-08-12 21:15:00,44.78588104248047,0
2013-08-12 21:20:00,43.160194396972656,0
2013-08-12 21:25:00,45.439353942871094,0
2013-08-12 21:30:00,43.77431106567383,0
2013-08-12 21:35:00,43.82103729248047,0
2013-08-12 21:40:00,43.0693244934082,0
2013-08-12 21:45:00,44.46859359741211,0
2013-08-12 21:50:00,44.401161193847656,0
2013-08-12 21:55:00,44.130088806152344,0
2013-08-12 22:00:00,42.56724166870117,0
2013-08-12 22:05:00,42.98155212402344,0
2013-08-12 22:10:00,46.235774993896484,0
2013-08-12 22:15:00,50.12994384765625,0
2013-08-12 22:20:00,50.502716064453125,0
2013-08-12 22:25:00,49.637481689453125,0
2013-08-12 22:30:00,49.827640533447266,0
2013-08-12 22:35:00,48.44824981689453,0
2013-08-12 22:40:00,50.29716491699219,0
2013-08-12 22:45:00,48.80647277832031,0
2013-08-12 22:50:00,48.387062072753906,0
2013-08-12 22:55:00,46.759307861328125,0
2013-08-12 23:00:00,47.691246032714844,0
2013-08-12 23:05:00,48.719573974609375,0
2013-08-12 23:10:00,49.337646484375,0
2013-08-12 23:15:00,46.94391632080078,0
2013-08-12 23:20:00,45.34342956542969,0
2013-08-12 23:25:00,46.12873840332031,0
2013-08-12 23:30:00,44.7424201965332,0
2013-08-12 23:35:00,44.96205139160156,0
2013-08-12 23:40:00,46.97017288208008,0
2013-08-12 23:45:00,47.534698486328125,0
2013-08-12 23:50:00,49.82415771484375,0
2013-08-12 23:55:00,48.50548553466797,0
2013-08-13 00:00:00,47.563148498535156,0
2013-08-13 00:05:00,47.20244216918945,0
2013-08-13 00:10:00,45.93840408325195,0
2013-08-13 00:15:00,45.828338623046875,0
2013-08-13 00:20:00,46.83012390136719,0
2013-08-13 00:25:00,46.56298065185547,0
2013-08-13 00:30:00,43.55104446411133,0
2013-08-13 00:35:00,44.432796478271484,0
2013-08-13 00:40:00,45.619258880615234,0
2013-08-13 00:45:00,42.485435485839844,0
2013-08-13 00:50:00,44.94242477416992,0
2013-08-13 00:55:00,44.56840896606445,0
2013-08-13 01:00:00,45.07222366333008,0
2013-08-13 01:05:00,45.849945068359375,0
2013-08-13 01:10:00,44.85537338256836,0
2013-08-13 01:15:00,44.79475402832031,0
2013-08-13 01:20:00,44.67186737060547,0
2013-08-13 01:25:00,46.61639404296875,0
2013-08-13 01:30:00,48.42036437988281,0
2013-08-13 01:35:00,47.757850646972656,0
2013-08-13 01:40:00,47.450035095214844,0
2013-08-13 01:45:00,44.76993942260742,0
2013-08-13 01:50:00,43.88978576660156,0
2013-08-13 01:55:00,45.36275100708008,0
2013-08-13 02:00:00,46.027835845947266,0
2013-08-13 02:05:00,48.28997039794922,0
2013-08-13 02:10:00,46.492149353027344,0
2013-08-13 02:15:00,43.826087951660156,0
2013-08-13 02:20:00,47.12153625488281,0
2013-08-13 02:25:00,45.80284118652344,0
2013-08-13 02:30:00,45.23586654663086,0
2013-08-13 02:35:00,45.57579040527344,0
2013-08-13 02:40:00,44.329742431640625,0
2013-08-13 02:45:00,47.58091735839844,0
2013-08-13 02:50:00,48.369171142578125,0
2013-08-13 02:55:00,49.78566360473633,0
2013-08-13 03:00:00,45.89631271362305,0
2013-08-13 03:05:00,47.08209228515625,0
2013-08-13 03:10:00,48.09648132324219,0
2013-08-13 03:15:00,47.749977111816406,0
2013-08-13 03:20:00,46.0182991027832,0
2013-08-13 03:25:00,44.68027114868164,0
2013-08-13 03:30:00,44.18809127807617,0
2013-08-13 03:35:00,43.891883850097656,0
2013-08-13 03:40:00,45.268165588378906,0
2013-08-13 03:45:00,46.535606384277344,0
2013-08-13 03:50:00,47.576171875,0
2013-08-13 03:55:00,50.653011322021484,0
2013-08-13 04:00:00,48.13774871826172,0
2013-08-13 04:05:00,48.30010223388672,0
2013-08-13 04:10:00,47.93598556518555,0
2013-08-13 04:15:00,48.74077224731445,0
2013-08-13 04:20:00,46.9044189453125,0
2013-08-13 04:25:00,47.228797912597656,0
2013-08-13 04:30:00,46.540016174316406,0
2013-08-13 04:35:00,44.44219970703125,0
2013-08-13 04:40:00,46.57440185546875,0
2013-08-13 04:45:00,46.14360427856445,0
2013-08-13 04:50:00,45.37874221801758,0
2013-08-13 04:55:00,47.89592742919922,0
2013-08-13 05:00:00,47.76354217529297,0
2013-08-13 05:05:00,45.62835693359375,0
2013-08-13 05:10:00,43.07747268676758,0
2013-08-13 05:15:00,44.13155746459961,0
2013-08-13 05:20:00,41.52817916870117,0
2013-08-13 05:25:00,42.64621353149414,0
2013-08-13 05:30:00,44.636924743652344,0
2013-08-13 05:35:00,42.43368148803711,0
2013-08-13 05:40:00,43.966285705566406,0
2013-08-13 05:45:00,42.628387451171875,0
2013-08-13 05:50:00,42.58177947998047,0
2013-08-13 05:55:00,44.45702362060547,0
2013-08-13 06:00:00,42.468711853027344,0
2013-08-13 06:05:00,41.04201126098633,0
2013-08-13 06:10:00,39.36425018310547,0
2013-08-13 06:15:00,39.70187759399414,0
2013-08-13 06:20:00,39.403656005859375,0
2013-08-13 06:25:00,39.66780090332031,0
2013-08-13 06:30:00,39.11280822753906,0
2013-08-13 06:35:00,39.54524230957031,0
2013-08-13 06:40:00,40.49348449707031,0
2013-08-13 06:45:00,39.88763427734375,0
2013-08-13 06:50:00,37.52159881591797,0
2013-08-13 06:55:00,39.32320785522461,0
2013-08-13 07:00:00,41.48600769042969,0
2013-08-13 07:05:00,40.99184799194336,0
2013-08-13 07:10:00,42.2014274597168,0
2013-08-13 07:15:00,40.68171691894531,0
2013-08-13 07:20:00,43.11838150024414,0
2013-08-13 07:25:00,42.622249603271484,0
2013-08-13 07:30:00,43.96379089355469,0
2013-08-13 07:35:00,48.50111389160156,0
2013-08-13 07:40:00,50.406959533691406,0
2013-08-13 07:45:00,48.68613815307617,0
2013-08-13 07:50:00,47.234493255615234,0
2013-08-13 07:55:00,47.672061920166016,0
2013-08-13 08:00:00,47.190704345703125,0
2013-08-13 08:05:00,45.69077682495117,0
2013-08-13 08:10:00,47.3084716796875,0
2013-08-13 08:15:00,46.237579345703125,0
2013-08-13 08:20:00,47.319549560546875,0
2013-08-13 08:25:00,47.45819854736328,0
2013-08-13 08:30:00,44.40275955200195,0
2013-08-13 08:35:00,45.60236358642578,0
2013-08-13 08:40:00,46.05783462524414,0
2013-08-13 08:45:00,44.07463073730469,0
2013-08-13 08:50:00,45.43254852294922,0
2013-08-13 08:55:00,43.79310607910156,0
2013-08-13 09:00:00,45.24374771118164,0
2013-08-13 09:05:00,43.857818603515625,0
2013-08-13 09:10:00,45.4443359375,0
2013-08-13 09:15:00,43.7127571105957,0
2013-08-13 09:20:00,46.01080322265625,0
2013-08-13 09:25:00,43.509796142578125,0
2013-08-13 09:30:00,43.7335319519043,0
2013-08-13 09:35:00,42.215293884277344,0
2013-08-13 09:40:00,40.6362419128418,0
2013-08-13 09:45:00,39.71156311035156,0
2013-08-13 09:50:00,41.793556213378906,0
2013-08-13 09:55:00,45.087745666503906,0
2013-08-13 10:00:00,45.62315368652344,0
2013-08-13 10:05:00,42.8646240234375,0
2013-08-13 10:10:00,43.370361328125,0
2013-08-13 10:15:00,41.5264778137207,0
2013-08-13 10:20:00,42.09038543701172,0
2013-08-13 10:25:00,40.54008102416992,0
2013-08-13 10:30:00,40.01824951171875,0
2013-08-13 10:35:00,40.33376693725586,0
2013-08-13 10:40:00,41.65089797973633,0
2013-08-13 10:45:00,41.26465606689453,0
2013-08-13 10:50:00,40.407066345214844,0
2013-08-13 10:55:00,38.91628646850586,0
2013-08-13 11:00:00,37.974754333496094,0
2013-08-13 11:05:00,39.10420608520508,0
2013-08-13 11:10:00,38.447288513183594,0
2013-08-13 11:15:00,38.94872283935547,0
2013-08-13 11:20:00,39.11882019042969,0
2013-08-13 11:25:00,39.59441375732422,0
2013-08-13 11:30:00,39.31584167480469,0
2013-08-13 11:35:00,39.62228012084961,0
2013-08-13 11:40:00,39.493614196777344,0
2013-08-13 11:45:00,39.52887725830078,0
2013-08-13 11:50:00,43.7944221496582,0
2013-08-13 11:55:00,41.530921936035156,0
2013-08-13 12:00:00,41.98649215698242,0
2013-08-13 12:05:00,41.30070114135742,0
2013-08-13 12:10:00,41.70408630371094,0
2013-08-13 12:15:00,39.22621154785156,0
2013-08-13 12:20:00,40.47559356689453,0
2013-08-13 12:25:00,41.20763397216797,0
2013-08-13 12:30:00,42.00257873535156,0
2013-08-13 12:35:00,43.17437744140625,0
2013-08-13 12:40:00,42.73735046386719,0
2013-08-13 12:45:00,44.225040435791016,0
2013-08-13 12:50:00,43.52826690673828,0
2013-08-13 12:55:00,43.97084045410156,0
2013-08-13 13:00:00,42.69624328613281,0
2013-08-13 13:05:00,42.988616943359375,0
2013-08-13 13:10:00,41.95939636230469,0
2013-08-13 13:15:00,40.74830627441406,0
2013-08-13 13:20:00,39.252784729003906,0
2013-08-13 13:25:00,38.863338470458984,0
2013-08-13 13:30:00,40.64356231689453,0
2013-08-13 13:35:00,40.960594177246094,0
2013-08-13 13:40:00,39.79718780517578,0
2013-08-13 13:45:00,38.32440185546875,0
2013-08-13 13:50:00,40.542781829833984,0
2013-08-13 13:55:00,40.68947219848633,0
2013-08-13 14:00:00,40.9395866394043,0
2013-08-13 14:05:00,41.89013671875,0
2013-08-13 14:10:00,41.115577697753906,0
2013-08-13 14:15:00,38.63667678833008,0
2013-08-13 14:20:00,40.03205490112305,0
2013-08-13 14:25:00,40.221134185791016,0
2013-08-13 14:30:00,38.717124938964844,0
2013-08-13 14:35:00,38.93565368652344,0
2013-08-12 14:40:00,49.70013427734375,1
2013-08-12 14:45:00,49.865028381347656,1
2013-08-12 14:50:00,48.90470886230469,1
2013-08-12 14:55:00,47.1464958190918,1
2013-08-12 15:00:00,47.674434661865234,1
2013-08-12 15:05:00,47.53841781616211,1
2013-08-12 15:10:00,46.89049530029297,1
2013-08-12 15:15:00,46.22838592529297,1
2013-08-12 15:20:00,47.293701171875,1
2013-08-12 15:25:00,45.01288986206055,1
2013-08-12 15:30:00,46.925865173339844,1
2013-08-12 15:35:00,45.1695556640625,1
2013-08-12 15:40:00,48.06182098388672,1
2013-08-12 15:45:00,47.392906188964844,1
2013-08-12 15:50:00,45.375328063964844,1
2013-08-12 15:55:00,46.9050407409668,1
2013-08-12 16:00:00,43.85315704345703,1
2013-08-12 16:05:00,47.10923767089844,1
2013-08-12 16:10:00,47.504920959472656,1
2013-08-12 16:15:00,47.42578125,1
2013-08-12 16:20:00,45.198387145996094,1
2013-08-12 16:25:00,47.368080139160156,1
2013-08-12 16:30:00,48.39765930175781,1
2013-08-12 16:35:00,47.2337646484375,1
2013-08-12 16:40:00,47.76818084716797,1
2013-08-12 16:45:00,45.547115325927734,1
2013-08-12 16:50:00,44.863609313964844,1
2013-08-12 16:55:00,45.84004592895508,1
2013-08-12 17:00:00,46.14081573486328,1
2013-08-12 17:05:00,45.421730041503906,1
2013-08-12 17:10:00,46.19636917114258,1
2013-08-12 17:15:00,45.59624481201172,1
2013-08-12 17:20:00,43.891151428222656,1
2013-08-12 17:25:00,42.882240295410156,1
2013-08-12 17:30:00,42.95109939575195,1
2013-08-12 17:35:00,43.560123443603516,1
2013-08-12 17:40:00,43.568565368652344,1
2013-08-12 17:45:00,43.08869552612305,1
2013-08-12 17:50:00,43.825714111328125,1
2013-08-12 17:55:00,44.25156784057617,1
2013-08-12 18:00:00,46.866477966308594,1
2013-08-12 18:05:00,43.78073501586914,1
2013-08-12 18:10:00,46.913291931152344,1
2013-08-12 18:15:00,47.565956115722656,1
